G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"338.0","main.cluster index_upperinput":"338.0"}	This Node is a Singleton	N/A	N/A	474.8078	474.8078	0	N/A	11833605.0	4	338	-1	4	437.3731	1	437.3731	11833605.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"339.0","main.cluster index_upperinput":"339.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=fdaa55d8a7254a1596017d472f455398&show=true	TOP19 Psoriasis feature - Unknown FeatureID=3668	0.901622	498.5631	498.5631	0	CCMSLIB00004684237	44458874.0	4	339	8	4	466.3286	1	466.3286	44458874.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"340.0","main.cluster index_upperinput":"340.0"}	This Node is a Singleton	N/A	N/A	489.8952	489.8952	0	N/A	49593908.0	4	340	-1	4	1615.0686	2	808.0343	49593908.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"341.0","main.cluster index_upperinput":"341.0"}	This Node is a Singleton	N/A	N/A	440.8127	440.8127	0	N/A	98499251.0	4	341	-1	4	1092.5901	2	546.7950	98499251.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"342.0","main.cluster index_upperinput":"342.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14	0.858899	580.8876	580.8876	0	CCMSLIB00003138218	20932424.0	4	342	40	4	371.1007	1	371.1007	20932424.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"343.0","main.cluster index_upperinput":"343.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	611.4786	611.4786	0	N/A	74166379.0	4	343	6	4	723.5403	1	723.5403	74166379.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"344.0","main.cluster index_upperinput":"344.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	234.1939	234.1939	0	N/A	9841928.40625	4	344	11	4	945.0249	2	473.0124	9841928.40625
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"345.0","main.cluster index_upperinput":"345.0"}	This Node is a Singleton	N/A	N/A	623.8800	623.8800	0	N/A	11330178.0	4	345	-1	4	884.6060	1	884.6060	11330178.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"346.0","main.cluster index_upperinput":"346.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=fdaa55d8a7254a1596017d472f455398&show=true	C16 Lactosyl Ceramide (d18:1/16:0)	0.9202	623.8300	623.8300	0	CCMSLIB00001058187	18775887.0	4	346	50	4	862.6242	1	862.6242	18775887.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"347.0","main.cluster index_upperinput":"347.0"}	This Node is a Singleton	N/A	N/A	616.6340	616.6340	0	N/A	18128667.0	4	347	-1	4	581.2388	1	581.2388	18128667.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"348.0","main.cluster index_upperinput":"348.0"}	This Node is a Singleton	N/A	N/A	470.1401	470.1401	0	N/A	11553546.0	4	348	-1	4	570.3529	1	570.3529	11553546.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"349.0","main.cluster index_upperinput":"349.0"}	This Node is a Singleton	N/A	N/A	317.4560	317.4560	0	N/A	46182722.0	4	349	-1	4	254.1383	1	254.1383	46182722.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"350.0","main.cluster index_upperinput":"350.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	41.2634	41.2634	0	N/A	55680690.0	4	350	106	4	345.1291	1	345.1291	55680690.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"351.0","main.cluster index_upperinput":"351.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	580.9848	580.9848	0	N/A	9675367.0	4	351	40	4	537.1484	1	537.1484	9675367.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"352.0","main.cluster index_upperinput":"352.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	219.0016	219.0016	0	N/A	36224137.0	4	352	34	4	344.2277	1	344.2277	36224137.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"353.0","main.cluster index_upperinput":"353.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	463.4133	463.4133	0	N/A	35903527.0	4	353	54	4	606.3067	1	606.3067	35903527.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"354.0","main.cluster index_upperinput":"354.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine from NIST14	0.839389	498.1835	498.1835	0	CCMSLIB00003139513	53361891.0	4	354	7	4	550.3858	1	550.3858	53361891.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"355.0","main.cluster index_upperinput":"355.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	370.1887	370.1887	0	N/A	23657651.0	4	355	19	4	2217.1125	2	1109.0563	23657651.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"356.0","main.cluster index_upperinput":"356.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	451.4193	451.4193	0	N/A	59108618.0	4	356	7	4	2515.6168	2	1258.3084	59108618.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"357.0","main.cluster index_upperinput":"357.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to D-erythro-Sphingosine-1-phosphate from NIST14	0.970229	413.0483	413.0483	0	CCMSLIB00003137919	55154458.0	4	357	50	4	380.2558	1	380.2558	55154458.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"358.0","main.cluster index_upperinput":"358.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	664.2944	664.2944	0	N/A	9401108.0	4	358	17	4	431.3516	1	431.3516	9401108.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"359.0","main.cluster index_upperinput":"359.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	451.8853	451.8853	0	N/A	21119717.0	4	359	3	4	2521.6328	2	1261.3164	21119717.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"360.0","main.cluster index_upperinput":"360.0"}	This Node is a Singleton	N/A	N/A	46.0984	46.0984	0	N/A	16026423.0	4	360	-1	4	612.4254	1	612.4254	16026423.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"361.0","main.cluster index_upperinput":"361.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	451.3052	451.3052	0	N/A	97131338.0	4	361	3	4	2035.2545	2	1018.1272	97131338.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"362.0","main.cluster index_upperinput":"362.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	444.1567	444.1567	0	N/A	27790075.0	4	362	3	4	590.3210	1	590.3210	27790075.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"363.0","main.cluster index_upperinput":"363.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	450.9557	450.9557	0	N/A	79524564.0	4	363	7	4	2020.2862	2	1010.6431	79524564.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"364.0","main.cluster index_upperinput":"364.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=108&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	384.8893	384.8893	0	N/A	14921804.0	4	364	108	4	633.2552	1	633.2552	14921804.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"365.0","main.cluster index_upperinput":"365.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	371.4159	371.4159	0	N/A	46328850.0	4	365	47	4	2894.4701	3	965.4900	46328850.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"366.0","main.cluster index_upperinput":"366.0"}	This Node is a Singleton	N/A	N/A	443.8426	443.8426	0	N/A	14500595.0	4	366	-1	4	606.2917	2	303.6459	14500595.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"367.0","main.cluster index_upperinput":"367.0"}	This Node is a Singleton	N/A	N/A	470.3670	470.3670	0	N/A	70199818.0	4	367	-1	4	572.3702	1	572.3702	70199818.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"368.0","main.cluster index_upperinput":"368.0"}	This Node is a Singleton	N/A	N/A	444.5889	444.5889	0	N/A	56311690.0	4	368	-1	4	508.3391	1	508.3391	56311690.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"369.0","main.cluster index_upperinput":"369.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	767.7524	767.7524	0	N/A	122037570.0	4	369	7	4	1608.0998	2	804.5499	122037570.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"370.0","main.cluster index_upperinput":"370.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	451.9795	451.9795	0	N/A	4222658.3125	4	370	3	4	1561.9043	2	781.4521	4222658.3125
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"371.0","main.cluster index_upperinput":"371.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=57&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	19.5375	19.5375	0	N/A	71086479.0	4	371	57	4	494.8421	1	494.8421	71086479.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"372.0","main.cluster index_upperinput":"372.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	554.9402	554.9402	0	N/A	33266748.0	4	372	6	4	818.6027	1	818.6027	33266748.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"373.0","main.cluster index_upperinput":"373.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=fdaa55d8a7254a1596017d472f455398&show=true	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14	0.975156	583.5391	583.5391	0	CCMSLIB00003135060	1179685818.0	4	373	10	4	810.5965	1	810.5965	1179685818.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"374.0","main.cluster index_upperinput":"374.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=139&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	770.2008	770.2008	0	N/A	16390914.0	4	374	139	4	787.6665	1	787.6665	16390914.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"375.0","main.cluster index_upperinput":"375.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	18.5114	18.5114	0	N/A	1292057805.0	4	375	5	4	114.0660	1	114.0660	1292057805.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"376.0","main.cluster index_upperinput":"376.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	768.9211	768.9211	0	N/A	56845251.5	4	376	10	4	701.5583	1	701.5583	56845251.5
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"377.0","main.cluster index_upperinput":"377.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=144&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	422.8712	422.8712	0	N/A	41363154.0	4	377	144	4	346.2950	1	346.2950	41363154.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"378.0","main.cluster index_upperinput":"378.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=fdaa55d8a7254a1596017d472f455398&show=true	glycochenodeoxycholic acid	0.943549	390.6242	390.6242	0	CCMSLIB00005435510	26703524.0	4	378	25	4	450.3211	1	450.3211	26703524.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"379.0","main.cluster index_upperinput":"379.0"}	This Node is a Singleton	N/A	N/A	769.8018	769.8018	0	N/A	15946252.0	4	379	-1	4	757.4860	2	379.2430	15946252.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"380.0","main.cluster index_upperinput":"380.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	489.2632	489.2632	0	N/A	85154268.0	4	380	3	4	1069.7150	1	1069.7150	85154268.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"381.0","main.cluster index_upperinput":"381.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	438.8774	438.8774	0	N/A	49277330.0	4	381	27	4	424.3416	1	424.3416	49277330.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"382.0","main.cluster index_upperinput":"382.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=76&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	767.6624	767.6624	0	N/A	16144265.0	4	382	76	4	796.6253	1	796.6253	16144265.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"383.0","main.cluster index_upperinput":"383.0"}	This Node is a Singleton	N/A	N/A	683.1964	683.1964	0	N/A	22828756.0	4	383	-1	4	881.7559	1	881.7559	22828756.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"384.0","main.cluster index_upperinput":"384.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=57&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	16.6252	16.6252	0	N/A	115687452.0	4	384	57	4	430.9132	1	430.9132	115687452.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"385.0","main.cluster index_upperinput":"385.0"}	This Node is a Singleton	N/A	N/A	769.0188	769.0188	0	N/A	1628457.5	4	385	-1	4	362.9260	1	362.9260	1628457.5
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"386.0","main.cluster index_upperinput":"386.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	18.2361	18.2361	0	N/A	36915572.0	4	386	5	4	163.1156	1	163.1156	36915572.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=fdaa55d8a7254a1596017d472f455398&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"387.0","main.cluster index_upperinput":"387.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=fdaa55d8a7254a1596017d472f455398&show=true	N/A	N/A	767.7804	767.7804	0	N/A	53074509.0	4	387	7	4	1590.1433	2	795.5716	53074509.0
