#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Precursor_MZ	Validation	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
334	M+H	4235954	1	1,2-dioleoyl-sn-glycero-3-phosphatidylcholine	786.601		Isolated	NIST	0	spectra/specs_ms.mgf334	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,42H,6-19,24-41H2,1-5H3/b22-20-,23-21-/t42-/m1/s1	N/A	HCD	Positive	ESI	786.601	lib-00000.mgf	Bronze	3	0.980159	1.62946	0.00128174	1	NIST17	NIST	786.601	N/A	0	8	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	786.599	spectra/specs_ms.mgf	CCMSLIB00003585031	1.05E+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
335	M+H	4235954	1	1,2-dioleoyl-sn-glycero-3-phosphatidylcholine	786.601		Isolated	NIST	0	spectra/specs_ms.mgf335	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,42H,6-19,24-41H2,1-5H3/b22-20-,23-21-/t42-/m1/s1	N/A	HCD	Positive	ESI	786.601	lib-00000.mgf	Bronze	3	0.986632	2.79337	0.00219727	1	NIST17	NIST	786.601	N/A	0	9	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	786.599	spectra/specs_ms.mgf	CCMSLIB00003585031	1.61E+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
405	M+H	4235954	1	1,2-dioleoyl-sn-glycero-3-phosphatidylcholine	786.601		Isolated	NIST	0	spectra/specs_ms.mgf405	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,42H,6-19,24-41H2,1-5H3/b22-20-,23-21-/t42-/m1/s1	N/A	HCD	Positive	ESI	786.601	lib-00000.mgf	Bronze	3	0.988253	2.79337	0.00219727	1	NIST17	NIST	786.601	N/A	0	9	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	786.599	spectra/specs_ms.mgf	CCMSLIB00003585031	1.11E+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
406	M+H	4235954	1	1,2-dioleoyl-sn-glycero-3-phosphatidylcholine	786.601		Isolated	NIST	0	spectra/specs_ms.mgf406	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,42H,6-19,24-41H2,1-5H3/b22-20-,23-21-/t42-/m1/s1	N/A	HCD	Positive	ESI	786.601	lib-00000.mgf	Bronze	3	0.986349	2.94856	0.00231934	1	NIST17	NIST	786.601	N/A	0	9	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	786.598	spectra/specs_ms.mgf	CCMSLIB00003585031	2.46E+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
302	M+H	94359123	1	N-Docosanoyl-4-sphingenyl-1-O-phosphorylcholine	787.669	YES	Isolated	NIST	0	spectra/specs_ms.mgf302	InChI=1S/C45H91N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-45(49)46-43(42-53-54(50,51)52-41-40-47(3,4)5)44(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h36,38,43-44,48H,6-35,37,39-42H2,1-5H3,(H-,46,49,50,51)/b38-36+/t43-,44+/m0/s1	N/A	Q-TOF	Positive	ESI	787.669	lib-00000.mgf	Bronze	3	0.948036	1.39479	0.00109863	1	NIST17	NIST	787.669	N/A	0	5	CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	787.668	spectra/specs_ms.mgf	CCMSLIB00003174118	313400	UPDATE-SINGLE-ANNOTATED-BRONZE	 
608	M+H	94359123	1	N-Docosanoyl-4-sphingenyl-1-O-phosphorylcholine	787.669	YES	Isolated	NIST	0	spectra/specs_ms.mgf608	InChI=1S/C45H91N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-45(49)46-43(42-53-54(50,51)52-41-40-47(3,4)5)44(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h36,38,43-44,48H,6-35,37,39-42H2,1-5H3,(H-,46,49,50,51)/b38-36+/t43-,44+/m0/s1	N/A	Q-TOF	Positive	ESI	787.669	lib-00000.mgf	Bronze	3	0.959408	2.47963	0.00195312	1	NIST17	NIST	787.669	N/A	0	3	CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	787.667	spectra/specs_ms.mgf	CCMSLIB00003174117	196200	UPDATE-SINGLE-ANNOTATED-BRONZE	 
910	M+H	90242345	1	1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine	788.616		Isolated	NIST	0	spectra/specs_ms.mgf910	InChI=1S/C44H86NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h21,23,42H,6-20,22,24-41H2,1-5H3/b23-21+/t42-/m1/s1	N/A	Q-TOF	Positive	ESI	788.616	lib-00000.mgf	Bronze	3	0.939507	5.34027	0.00421143	1	NIST17	NIST	788.616	N/A	0	4	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	788.612	spectra/specs_ms.mgf	CCMSLIB00003173921	5.83E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
920	M+H	90242345	1	1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine	788.616		Isolated	NIST	0	spectra/specs_ms.mgf920	InChI=1S/C44H86NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h21,23,42H,6-20,22,24-41H2,1-5H3/b23-21+/t42-/m1/s1	N/A	Q-TOF	Positive	ESI	788.616	lib-00000.mgf	Bronze	3	0.935852	7.12036	0.00561523	1	NIST17	NIST	788.616	N/A	0	4	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	788.611	spectra/specs_ms.mgf	CCMSLIB00003173921	370700	UPDATE-SINGLE-ANNOTATED-BRONZE	 
361	M+H	97802567	1	1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	794.606		Isolated	NIST	0	spectra/specs_ms.mgf361	InChI=1S/C46H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-27-29-31-33-35-37-39-46(48)54-45(44-53-55(49,50)52-42-40-47(3,4)5)43-51-41-38-36-34-32-30-28-26-23-21-19-17-15-13-11-9-7-2/h14,16,20,22,25,27,31,33,38,41,45H,6-13,15,17-19,21,23-24,26,28-30,32,34-37,39-40,42-44H2,1-5H3/b16-14-,22-20-,27-25-,33-31-,41-38-/t45-/m1/s1	N/A	HCD	Positive	ESI	794.606	lib-00000.mgf	Bronze	3	0.955026	1.53624	0.0012207	1	NIST17	NIST	794.606	N/A	0	5	CCCCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC	1	794.607	spectra/specs_ms.mgf	CCMSLIB00003313809	3.39E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
357	M+H	59403542	1	1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine	806.569		Isolated	NIST	0	spectra/specs_ms.mgf357	InChI=1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23-24,27,29,33,35,44H,6-7,9,11-13,15,17-19,22,25-26,28,30-32,34,36-43H2,1-5H3/b10-8-,16-14-,21-20-,24-23-,29-27-,35-33-/t44-/m1/s1	N/A	HCD	Positive	ESI	806.569	lib-00000.mgf	Bronze	3	0.819775	3.93497	0.00317383	1	NIST17	NIST	806.569	N/A	0	3	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	1	806.566	spectra/specs_ms.mgf	CCMSLIB00003313748	9.61E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
765	M+H	59403542	1	1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine	806.569		Isolated	NIST	0	spectra/specs_ms.mgf765	InChI=1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23-24,27,29,33,35,44H,6-7,9,11-13,15,17-19,22,25-26,28,30-32,34,36-43H2,1-5H3/b10-8-,16-14-,21-20-,24-23-,29-27-,35-33-/t44-/m1/s1	N/A	HCD	Positive	ESI	806.569	lib-00000.mgf	Bronze	3	0.942067	3.8593	0.00311279	1	NIST17	NIST	806.569	N/A	0	4	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	1	806.566	spectra/specs_ms.mgf	CCMSLIB00003313748	321000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
407	M+Na	4235954	1	1,2-dioleoyl-sn-glycero-3-phosphatidylcholine	808.583		Isolated	NIST	0	spectra/specs_ms.mgf407	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,42H,6-19,24-41H2,1-5H3/b22-20-,23-21-/t42-/m1/s1	N/A	Q-TOF	Positive	ESI	808.583	lib-00000.mgf	Bronze	3	0.653183	2.71743	0.00219727	1	NIST17	NIST	808.583	N/A	0	5	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	808.581	spectra/specs_ms.mgf	CCMSLIB00003173855	1.84E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
320	M+Na	90242345	1	1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine	810.598		Isolated	NIST	0	spectra/specs_ms.mgf320	InChI=1S/C44H86NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h21,23,42H,6-20,22,24-41H2,1-5H3/b23-21+/t42-/m1/s1	N/A	Q-TOF	Positive	ESI	810.598	lib-00000.mgf	Bronze	3	0.68432	3.08715	0.00250244	1	NIST17	NIST	810.598	N/A	0	4	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	810.596	spectra/specs_ms.mgf	CCMSLIB00003173928	91400	UPDATE-SINGLE-ANNOTATED-BRONZE	 
342	M+H	35418598	1	1-Stearoyl-2-arachidonyl-sn-glycero-3-phosphocholine	810.601		Isolated	NIST	0	spectra/specs_ms.mgf342	N/A	N/A	HCD	Positive	ESI	810.601	lib-00000.mgf	Bronze	3	0.975466	5.19544	0.00421143	1	NIST17	NIST	810.601	N/A	0	8	N/A	1	810.596	spectra/specs_ms.mgf	CCMSLIB00003336397	1.47E+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
908	M+H	35418598	1	1-Stearoyl-2-arachidonyl-sn-glycero-3-phosphocholine	810.601		Isolated	NIST	0	spectra/specs_ms.mgf908	N/A	N/A	HCD	Positive	ESI	810.601	lib-00000.mgf	Bronze	3	0.966365	5.57192	0.0045166	1	NIST17	NIST	810.601	N/A	0	8	N/A	1	810.596	spectra/specs_ms.mgf	CCMSLIB00003336397	1.07E+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
204	M+H	94359134	1	N-Nervonoyl-D-erythro-sphingosylphosphorylcholine	813.684	YES	Isolated	NIST	0	spectra/specs_ms.mgf204	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h20-21,38,40,45-46,50H,6-19,22-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b21-20-,40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	813.684	lib-00000.mgf	Bronze	3	0.981917	1.95028	0.00158691	1	NIST17	NIST	813.684	N/A	0	7	CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)O	1	813.683	spectra/specs_ms.mgf	CCMSLIB00003174188	782100	UPDATE-SINGLE-ANNOTATED-BRONZE	 
213	M+H	94359134	1	N-Nervonoyl-D-erythro-sphingosylphosphorylcholine	813.684	YES	Isolated	NIST	0	spectra/specs_ms.mgf213	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h20-21,38,40,45-46,50H,6-19,22-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b21-20-,40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	813.684	lib-00000.mgf	Bronze	3	0.977515	2.32534	0.00189209	1	NIST17	NIST	813.684	N/A	0	6	CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)O	1	813.682	spectra/specs_ms.mgf	CCMSLIB00003174188	442800	UPDATE-SINGLE-ANNOTATED-BRONZE	 
224	M+H	94359134	1	N-Nervonoyl-D-erythro-sphingosylphosphorylcholine	813.684	YES	Isolated	NIST	0	spectra/specs_ms.mgf224	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h20-21,38,40,45-46,50H,6-19,22-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b21-20-,40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	813.684	lib-00000.mgf	Bronze	3	0.976484	1.95028	0.00158691	1	NIST17	NIST	813.684	N/A	0	6	CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)O	1	813.683	spectra/specs_ms.mgf	CCMSLIB00003174188	557600	UPDATE-SINGLE-ANNOTATED-BRONZE	 
484	M+H	94359134	1	N-Nervonoyl-D-erythro-sphingosylphosphorylcholine	813.684	YES	Isolated	NIST	0	spectra/specs_ms.mgf484	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h20-21,38,40,45-46,50H,6-19,22-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b21-20-,40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	813.684	lib-00000.mgf	Bronze	3	0.981579	2.32534	0.00189209	1	NIST17	NIST	813.684	N/A	0	7	CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)O	1	813.682	spectra/specs_ms.mgf	CCMSLIB00003174188	4.44E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
636	M+H	94359134	1	N-Nervonoyl-D-erythro-sphingosylphosphorylcholine	813.684	YES	Isolated	NIST	0	spectra/specs_ms.mgf636	InChI=1S/C47H93N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h20-21,38,40,45-46,50H,6-19,22-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b21-20-,40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	813.684	lib-00000.mgf	Bronze	3	0.93893	1.80026	0.00146484	1	NIST17	NIST	813.684	N/A	0	4	CCCCCCCCCCCCCC=CC(C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)O	1	813.683	spectra/specs_ms.mgf	CCMSLIB00003174186	220600	UPDATE-SINGLE-ANNOTATED-BRONZE	 
220	M+H	60037607	1	N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine	815.7		Isolated	NIST	0	spectra/specs_ms.mgf220	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	815.7	lib-00000.mgf	Bronze	3	0.931109	3.5168	0.00286865	1	NIST17	NIST	815.7	N/A	0	5	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	815.697	spectra/specs_ms.mgf	CCMSLIB00003174160	803200	UPDATE-SINGLE-ANNOTATED-BRONZE	 
265	M+H	60037607	1	N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine	815.7		Isolated	NIST	0	spectra/specs_ms.mgf265	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	815.7	lib-00000.mgf	Bronze	3	0.943094	3.66645	0.00299072	1	NIST17	NIST	815.7	N/A	0	4	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	815.697	spectra/specs_ms.mgf	CCMSLIB00003174154	715500	UPDATE-SINGLE-ANNOTATED-BRONZE	 
269	M+H	60037607	1	N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine	815.7		Isolated	NIST	0	spectra/specs_ms.mgf269	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	815.7	lib-00000.mgf	Bronze	3	0.945432	3.29232	0.00268555	1	NIST17	NIST	815.7	N/A	0	5	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	815.697	spectra/specs_ms.mgf	CCMSLIB00003174160	499500	UPDATE-SINGLE-ANNOTATED-BRONZE	 
362	M+H	60037607	1	N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine	815.7		Isolated	NIST	0	spectra/specs_ms.mgf362	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	815.7	lib-00000.mgf	Bronze	3	0.930212	2.54407	0.0020752	1	NIST17	NIST	815.7	N/A	0	5	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	815.698	spectra/specs_ms.mgf	CCMSLIB00003174160	635300	UPDATE-SINGLE-ANNOTATED-BRONZE	 
364	M+H	60037607	1	N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine	815.7		Isolated	NIST	0	spectra/specs_ms.mgf364	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	815.7	lib-00000.mgf	Bronze	3	0.930212	3.66645	0.00299072	1	NIST17	NIST	815.7	N/A	0	5	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	815.697	spectra/specs_ms.mgf	CCMSLIB00003174160	635300	UPDATE-SINGLE-ANNOTATED-BRONZE	 
366	M+H	60037607	1	N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine	815.7		Isolated	NIST	0	spectra/specs_ms.mgf366	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/b40-38+/t45-,46+/m0/s1	N/A	Q-TOF	Positive	ESI	815.7	lib-00000.mgf	Bronze	3	0.94407	3.29232	0.00268555	1	NIST17	NIST	815.7	N/A	0	4	CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	815.697	spectra/specs_ms.mgf	CCMSLIB00003174155	1.14E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
963	M+H	17688298	1	1,2-Diarachidonoyl-sn-glycero-3-phosphocholine	830.569		Isolated	NIST	0	spectra/specs_ms.mgf963	InChI=1S/C48H80NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h14-17,20-23,26-29,32-35,46H,6-13,18-19,24-25,30-31,36-45H2,1-5H3/b16-14-,17-15-,22-20-,23-21-,28-26-,29-27-,34-32-,35-33-/t46-/m1/s1	N/A	HCD	Positive	ESI	830.569	lib-00000.mgf	Bronze	3	0.860795	4.48264	0.00372314	1	NIST17	NIST	830.569	N/A	0	3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC	1	830.566	spectra/specs_ms.mgf	CCMSLIB00003313711	204400	UPDATE-SINGLE-ANNOTATED-BRONZE	 
912	M+H	99264990	1	1-Docosahexaenoyl-2-stearoyl-sn-glycero-3-phosphocholine	834.601	YES	Isolated	NIST	0	spectra/specs_ms.mgf912	InChI=1S/C48H84NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-26-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,24-25,28,30,34,36,46H,6-7,9,11-13,15,17-19,21,23,26-27,29,31-33,35,37-45H2,1-5H3/b10-8-,16-14-,22-20-,25-24-,30-28-,36-34-/t46-/m1/s1	N/A	HCD	Positive	ESI	834.601	lib-00000.mgf	Bronze	3	0.973583	6.72805	0.00561523	1	NIST17	NIST	834.601	N/A	0	7	CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C	1	834.595	spectra/specs_ms.mgf	CCMSLIB00003375308	4.61E+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
